Player,Year,Matches,Wins,Losses,Win%,Ace%,DF%,1stIn,1st%,2nd%,SPW%,RPW%,TPW%,DomRatio
Rainer Schuettler,2006,30,10,20,0.3333333333333333,0.04395106479383779,0.03670140462165836,0.5672859084730403,0.6765175718849841,0,0.6107838695061168,0.3697632058287796,0,0.9500202505985057
Kenneth Carlsen,2006,32,14,18,0.4375,0.09549852755574254,0.027766091712242324,0.6142196045435423,0.736986301369863,0,0.6466133782078249,0.3455217748562038,0,0.977744355753805
Mikhail Youzhny,2006,43,22,21,0.5116279069767442,0.04738227551915765,0.03188066686165546,0.5846738812518281,0.6898449224612306,0,0.61099736765136,0.3941057497832996,0,1.0131184650444371
Radek Stepanek,2006,44,29,15,0.6590909090909091,0.10910102978012802,0.0392429724464236,0.6351238519343168,0.7432077125328659,0,0.6693570832173671,0.3706521739130435,0,1.121004428341385
Ilija Bozoljac,2006,5,3,2,0.6,0.17174515235457063,0.030470914127423823,0.556786703601108,0.8109452736318408,0,0.6786703601108033,0.33419689119170987,0,1.0400437734500625
Feliciano Lopez,2006,46,18,28,0.391304347826087,0.12188659247482776,0.04504504504504504,0.581081081081081,0.7564979480164159,0,0.6422893481717011,0.3381770145310436,0,0.9453926317334508
Marin Cilic,2006,14,5,9,0.35714285714285715,0.06538796861377506,0.042720139494333044,0.5448997384481256,0.7056,0,0.6085440278988666,0.35585585585585583,0,0.9090571640683
Andreas Seppi,2006,46,18,28,0.391304347826087,0.0473421926910299,0.0473421926910299,0.5586932447397563,0.6709613478691774,0,0.5908084163898117,0.3787329053865476,0,0.9255637714859336
Mario Ancic,2006,70,52,18,0.7428571428571429,0.11521817526144969,0.02560403894698882,0.6274792643346556,0.7540229885057471,0,0.6711143166245943,0.369949494949495,0,1.124857400762006
Ivo Karlovic,2006,33,17,16,0.5151515151515151,0.20381526104417672,0.0321285140562249,0.6539491298527443,0.8229273285568065,0,0.7115127175368139,0.27953694245829075,0,0.968974923509713
Stefan Koubek,2006,22,13,9,0.5909090909090909,0.04534746760895171,0.04299175500588928,0.5588928150765606,0.6817702845100105,0,0.6024734982332155,0.38914819136522755,0,0.9789238947231945
Stan Wawrinka,2006,53,30,23,0.5660377358490566,0.07090039147455415,0.04567203131796433,0.5578512396694215,0.7220272904483431,0,0.6307090039147455,0.3753042708563842,0,1.0162832964650497
Alberto Martin,2006,38,17,21,0.4473684210526316,0.04100145137880987,0.04245283018867924,0.5863570391872278,0.6540841584158416,0,0.5899854862119013,0.3990593342981187,0,0.9732809958633761
Florian Mayer,2006,44,23,21,0.5227272727272727,0.06499837504062399,0.024049398765030875,0.6168345791355216,0.7054794520547946,0,0.6213844653883653,0.3966783775151709,0,1.0477076116859922
Robin Vik,2006,39,12,27,0.3076923076923077,0.046675191815856776,0.04731457800511509,0.6301150895140665,0.6534753932014206,0,0.569693094629156,0.3925826929502172,0,0.9123318451324511
Christophe Rochus,2006,39,14,25,0.358974358974359,0.023691249522353842,0.04126862820022927,0.6385173863202139,0.6415320167564332,0,0.565533053114253,0.375,0,0.8631266490765171
Nicolas Massu,2006,58,33,25,0.5689655172413793,0.06090928866652164,0.031977376549923865,0.5877746356319339,0.7031828275351591,0,0.630628670872308,0.3758880994671403,0,1.017642869994372
Olivier Rochus,2006,50,30,20,0.6,0.021017434917602103,0.03272032481490327,0.6338667303558634,0.6691785983421251,0,0.619775495581562,0.41456266907123535,0,1.0903102358048131
Jan Hernych,2006,36,16,20,0.4444444444444444,0.03436060928090684,0.021962451292950762,0.6698547644349983,0.6398730830248546,0,0.5933404179950408,0.3967294703163882,0,0.975581267163035
Raemon Sluiter,2006,21,7,14,0.3333333333333333,0.10248249522597072,0.0426479949077021,0.5607893061744113,0.7400681044267877,0,0.633991088478676,0.34733542319749217,0,0.9489807823361047
David Ferrer,2006,63,39,24,0.6190476190476191,0.031164783794312426,0.0362290611608882,0.635956369302688,0.6581929555895866,0,0.600701207635372,0.428952380952381,0,1.0742641579558654
Nikolay Davydenko,2006,89,64,25,0.7191011235955056,0.04487179487179487,0.028998778998779,0.6883394383394383,0.6960088691796009,0,0.6460622710622711,0.43674398747687493,0,1.2339571392619597
Ruben Ramirez Hidalgo,2006,43,24,19,0.5581395348837209,0.05504314192204701,0.031835763165724486,0.5876227313299613,0.6951898734177215,0,0.6060696221362689,0.38764044943820225,0,0.9840328931735631
Potito Starace,2006,29,12,17,0.41379310344827586,0.030166591625393965,0.017109410175596577,0.7194957226474561,0.6458072590738423,0,0.5974786132372805,0.37585421412300685,0,0.9337496751310941
Nicolas Almagro,2006,43,25,18,0.5813953488372093,0.09028605482717521,0.030095351609058404,0.615911799761621,0.7271407837445574,0,0.6463051251489869,0.37884672841350464,0,1.0711117275111386
Jurgen Melzer,2006,54,29,25,0.5370370370370371,0.06957494407158837,0.03982102908277405,0.6058165548098434,0.6831610044313147,0,0.6118568232662193,0.38547869903802107,0,0.9931353225936336
Jiri Novak,2006,24,11,13,0.4583333333333333,0.06917599186164802,0.023397761953204477,0.6566632756866735,0.6948102246320682,0,0.6312309257375381,0.36666666666666664,0,0.9942988505747126
Luis Horna,2006,32,17,15,0.53125,0.07835051546391752,0.0334020618556701,0.6589690721649485,0.7177722152690864,0,0.6581443298969072,0.3546777546777547,0,1.0375073040935525
Gilles Muller,2006,30,10,20,0.3333333333333333,0.11566681053085887,0.047475183426845056,0.6119982736296936,0.7214386459802539,0,0.6275356063875701,0.32674698795180723,0,0.8772569769227547
Juan Monaco,2006,35,15,20,0.42857142857142855,0.02434658073755818,0.02506265664160401,0.6494808449695668,0.6300992282249173,0,0.5975653419262442,0.3980548801667246,0,0.989116797424966
Gilles Simon,2006,47,24,23,0.5106382978723404,0.05185589519650655,0.02019650655021834,0.5472161572052402,0.6708229426433915,0,0.5966157205240175,0.3967777170944839,0,0.9836221619987746
Oliver Marach,2006,26,10,16,0.38461538461538464,0.06132542037586548,0.032640949554896145,0.539564787339268,0.694775435380385,0,0.586053412462908,0.3595326606479023,0,0.8685484346834629
Andrei Pavel,2006,32,12,20,0.375,0.044729677168416956,0.022559315441462467,0.6386619992220925,0.6601705237515225,0,0.6044340723453909,0.36765270841336917,0,0.9294347230391073
Marcos Daniel,2006,19,5,14,0.2631578947368421,0.05656272661348803,0.02030456852791878,0.6446700507614214,0.6366704161979753,0,0.580130529369108,0.36574746008708275,0,0.8710980094302022
Denis Gremelmayr,2006,18,9,9,0.5,0.05349182763744428,0.036404160475482915,0.5601783060921248,0.6777188328912467,0,0.5988112927191679,0.3932748538011696,0,0.9802739874377301
Alexander Peya,2006,6,2,4,0.3333333333333333,0.052980132450331126,0.05077262693156733,0.58719646799117,0.6654135338345865,0,0.6048565121412803,0.3621867881548975,0,0.9165956147160256
Simon Greul,2006,27,11,16,0.4074074074074074,0.04963144963144963,0.03832923832923833,0.5484029484029485,0.6881720430107527,0,0.6004914004914005,0.36313131313131314,0,0.9089449227825611
Alexander Waske,2006,27,8,19,0.2962962962962963,0.11489008710078806,0.04977187888842804,0.6105350476980506,0.7404891304347826,0,0.6420572376607216,0.3271375464684015,0,0.9139381512576082
Philipp Kohlschreiber,2006,43,24,19,0.5581395348837209,0.07399174341060655,0.03270879644331534,0.5633534455382662,0.7158962795941376,0,0.6325817719911083,0.37111179550354173,0,1.0100527606228635
Fernando Verdasco,2006,55,32,23,0.5818181818181818,0.045236013986013984,0.04632867132867133,0.7272727272727273,0.6853966346153846,0,0.6341783216783217,0.38491048593350385,0,1.0521806353833414
Hyung Taik Lee,2006,32,18,14,0.5625,0.045051983057373894,0.019252984212552945,0.6700038505968425,0.6879310344827586,0,0.6361185983827493,0.37485493230174083,0,1.0301568880292284
Max Mirnyi,2006,44,20,24,0.45454545454545453,0.11298838437170011,0.043558606124604014,0.6232840549102429,0.756882676831851,0,0.6647307286166843,0.33055406132329207,0,0.9859360506241184
Daniele Bracciali,2006,39,15,24,0.38461538461538464,0.10263743247537337,0.03876707975850016,0.5198601843025104,0.7463325183374083,0,0.6323482681919288,0.33376623376623377,0,0.9078326168213808
Fernando Vicente,2006,21,4,17,0.19047619047619047,0.03927492447129909,0.021148036253776436,0.6586102719033232,0.6284403669724771,0,0.5824773413897281,0.3611940298507463,0,0.86508845065555
Jimmy Wang,2006,21,6,15,0.2857142857142857,0.042704626334519574,0.027283511269276393,0.5711743772241993,0.6188992731048806,0,0.5569395017793595,0.38466183574879226,0,0.8681925770715714
Dmitry Tursunov,2006,69,38,31,0.5507246376811594,0.0974949221394719,0.04383886255924171,0.5516249153689912,0.7388769561215097,0,0.6338862559241706,0.3801539777587682,0,1.0383493761436904
Ramon Delgado,2006,13,4,9,0.3076923076923077,0.08342022940563086,0.040667361835245046,0.5683003128258602,0.6788990825688074,0,0.6016684045881127,0.329608938547486,0,0.8274737488665945
Nicolas Mahut,2006,28,11,17,0.39285714285714285,0.10815939278937381,0.046489563567362426,0.6219165085388995,0.7238749046529367,0,0.6394686907020873,0.32923948984411905,0,0.9132063744623724
Mark Philippoussis,2006,20,11,9,0.55,0.17148125384142593,0.06023355869698832,0.5562384757221881,0.8,0,0.6619545175169023,0.33799392097264436,0,0.9998474716772588
Yen Hsun Lu,2006,8,2,6,0.25,0.058823529411764705,0.04364326375711575,0.6223908918406073,0.7073170731707317,0,0.6299810246679317,0.3303886925795053,0,0.892896620458458
Justin Gimelstob,2006,32,14,18,0.4375,0.08864696734059098,0.035381026438569205,0.557542768273717,0.7266387726638772,0,0.6162519440124417,0.34995737425404944,0,0.9119456601635412
Janko Tipsarevic,2006,25,8,17,0.32,0.08444656488549618,0.026240458015267174,0.5644083969465649,0.73541842772612,0,0.6283396946564885,0.34476279943635507,0,0.9276287902677794
Gael Monfils,2006,37,20,17,0.5405405405405406,0.0780393421476943,0.049016446307642694,0.5659464688810061,0.698005698005698,0,0.6098032892615285,0.3935483870967742,0,1.0085897094108236
Bobby Reynolds,2006,12,1,11,0.08333333333333333,0.088016967126193,0.061505832449628844,0.5726405090137858,0.674074074074074,0,0.584305408271474,0.3235955056179775,0,0.778445310708553
Razvan Sabau,2006,17,3,14,0.17647058823529413,0.02242846094354215,0.05645784996133024,0.6140757927300851,0.6297229219143576,0,0.5467904098994586,0.35081685296646603,0,0.7740719980983627
Lleyton Hewitt,2006,44,31,13,0.7045454545454546,0.07988092284792855,0.04266931282560159,0.5499875961299926,0.7059088858818223,0,0.6179608037707764,0.425354870288791,0,1.1133801832039716
Marco Chiudinelli,2006,9,4,5,0.4444444444444444,0.06060606060606061,0.02564102564102564,0.5641025641025641,0.7066115702479339,0,0.6293706293706294,0.36065573770491804,0,0.9730900092793072
Dusan Vemic,2006,4,2,2,0.5,0.11824324324324324,0.05405405405405406,0.6216216216216216,0.6902173913043478,0,0.6317567567567568,0.34615384615384615,0,0.940014114326041
Gaston Gaudio,2006,44,24,20,0.5454545454545454,0.0328133405056482,0.04249596557288865,0.6288327057557827,0.6676646706586826,0,0.5992469069392147,0.4100777271508979,0,1.023267778219489
Sam Querrey,2006,17,6,11,0.35294117647058826,0.14413075780089152,0.04086181277860327,0.5705794947994056,0.7565104166666666,0,0.6456166419019317,0.3343328335832084,0,0.9434213710754688
Igor Kunitsyn,2006,24,10,14,0.4166666666666667,0.029765311963365768,0.02575844304522038,0.589582140812822,0.6679611650485436,0,0.6101888952489983,0.3672514619883041,0,0.9421267314149301
Robert Kendrick,2006,9,4,5,0.4444444444444444,0.11793611793611794,0.0687960687960688,0.6179361179361179,0.7335984095427436,0,0.6130221130221131,0.3472803347280335,0,0.8974164840273628
Paul Capdeville,2006,16,6,10,0.375,0.046142208774583963,0.0340393343419062,0.583963691376702,0.6852331606217616,0,0.5990922844175491,0.35117599351175993,0,0.8759521951368804
Wayne Arthurs,2006,16,6,10,0.375,0.22254335260115607,0.05491329479768786,0.5671965317919075,0.8140127388535032,0,0.694364161849711,0.2896253602305475,0,0.9476158358370632
Thiago Alves,2006,6,3,3,0.5,0.026607538802660754,0.03991130820399113,0.6718403547671841,0.6600660066006601,0,0.6430155210643016,0.36477987421383645,0,1.021836790499629
Rik De Voest,2006,9,2,7,0.2222222222222222,0.05055292259083728,0.030015797788309637,0.5766192733017378,0.6767123287671233,0,0.5924170616113744,0.3368237347294939,0,0.8263931166037582
Kristian Pless,2006,14,4,10,0.2857142857142857,0.07287093942054433,0.03775241439859526,0.6286215978928885,0.6983240223463687,0,0.6215978928884986,0.33015597920277295,0,0.8725003719534997
Yuri Schukin,2006,2,1,1,0.5,0.006944444444444444,0.020833333333333332,0.625,0.6777777777777778,0,0.5625,0.38926174496644295,0,0.8897411313518696
Jose Acasuso,2006,47,28,19,0.5957446808510638,0.08908685968819599,0.025612472160356347,0.5297884187082406,0.7398843930635838,0,0.6450445434298441,0.38901159580342354,0,1.0959448251967823
Juan Carlos Ferrero,2006,50,27,23,0.54,0.05176238599950703,0.017007641114123735,0.6840029578506286,0.6778378378378378,0,0.6339659847177718,0.39090491502067065,0,1.067946963123812
Lukas Dlouhy,2006,29,7,22,0.2413793103448276,0.05583955957530476,0.05190719622493118,0.6327172630751081,0.6581727781230577,0,0.5882815572158867,0.3675040518638574,0,0.8926101278794548
Evgeny Korolev,2006,16,8,8,0.5,0.05418060200668896,0.049498327759197325,0.5879598662207358,0.7315130830489193,0,0.631438127090301,0.36904761904761907,0,1.0013179500475327
Guillermo Coria,2006,22,11,11,0.5,0.007514761137949544,0.1438539989264627,0.6349973161567365,0.6339814032121724,0,0.5297906602254429,0.45384615384615384,0,0.965200210748156
Sergio Roitman,2006,10,4,6,0.4,0.050143266475644696,0.011461318051575931,0.6790830945558739,0.6561181434599156,0,0.5888252148997135,0.4262734584450402,0,1.036720815312328
Tomas Zib,2006,24,4,20,0.16666666666666666,0.058419243986254296,0.029209621993127148,0.570446735395189,0.6536144578313253,0,0.5778923253150057,0.324291742013261,0,0.7682678175782275
Marc Gicquel,2006,28,17,11,0.6071428571428571,0.08269720101781171,0.018659881255301103,0.5551314673452078,0.7494270435446906,0,0.642069550466497,0.36821870995301154,0,1.028743741788153
Thiemo De Bakker,2006,2,1,1,0.5,0.04666666666666667,0.04,0.56,0.7261904761904762,0,0.6266666666666667,0.375,0,1.0044642857142858
Carlos Moya,2006,51,30,21,0.5882352941176471,0.07477075005878203,0.029626146249706088,0.5864095932283094,0.7349639133921412,0,0.6430754761344933,0.36496175908221795,0,1.0225180246223142
Fabio Fognini,2006,7,2,5,0.2857142857142857,0.025380710659898477,0.0338409475465313,0.5313028764805414,0.6560509554140127,0,0.5736040609137056,0.3713768115942029,0,0.8709670462387854
Juan Antonio Marin,2006,16,4,12,0.25,0.04013961605584642,0.015706806282722512,0.5453752181500873,0.672,0,0.5837696335078534,0.378827646544182,0,0.910139377231934
Edgardo Massa,2006,11,5,6,0.45454545454545453,0.036523929471032744,0.05415617128463476,0.5856423173803527,0.6774193548387096,0,0.6083123425692695,0.3798076923076923,0,0.9696697996537224
Paul Henri Mathieu,2006,49,22,27,0.4489795918367347,0.055643459915611815,0.03507383966244726,0.5799050632911392,0.6984993178717599,0,0.6271097046413502,0.3853890947591318,0,1.033518703908506
Nicolas Lapentti,2006,21,12,9,0.5714285714285714,0.044126416219439475,0.0172927847346452,0.6392367322599881,0.691231343283582,0,0.6088252832438878,0.406799531066823,0,1.0399433134132043
Andreas Haider Maurer,2006,2,1,1,0.5,0.1048951048951049,0.09090909090909091,0.5664335664335665,0.691358024691358,0,0.5874125874125874,0.3543307086614173,0,0.8588015481115707
Rainer Eitzinger,2006,3,1,2,0.3333333333333333,0.046511627906976744,0.037209302325581395,0.586046511627907,0.6904761904761905,0,0.6046511627906976,0.43673469387755104,0,1.1046818727490997
Alex Calatrava,2006,5,2,3,0.4,0.08370044052863436,0.015418502202643172,0.6057268722466961,0.7163636363636363,0,0.6541850220264317,0.3614190687361419,0,1.0451226573643848
Peter Luczak,2006,14,5,9,0.35714285714285715,0.0859621451104101,0.02365930599369085,0.6506309148264984,0.6957575757575758,0,0.636435331230284,0.3289036544850498,0,0.9046634140716773
Martin Vassallo Arguello,2006,14,8,6,0.5714285714285714,0.043555555555555556,0.018666666666666668,0.7422222222222222,0.6275449101796408,0,0.5973333333333334,0.39644444444444443,0,0.9845474613686536
Mariano Zabaleta,2006,9,3,6,0.3333333333333333,0.04452054794520548,0.0319634703196347,0.6027397260273972,0.6988636363636364,0,0.6073059360730594,0.3420074349442379,0,0.8709259099161407
Albert Portas,2006,20,8,12,0.4,0.06578073089700996,0.043853820598006646,0.5289036544850498,0.7085427135678392,0,0.5840531561461794,0.3598901098901099,0,0.8652310149913983
Teymuraz Gabashvili,2006,17,6,11,0.35294117647058826,0.06871345029239766,0.041666666666666664,0.5504385964912281,0.7224435590969456,0,0.6308479532163743,0.34285714285714286,0,0.9287694483734089
Juan Martin del Potro,2006,20,10,10,0.5,0.03062583222370173,0.03595206391478029,0.7177097203728362,0.6410018552875696,0,0.6025299600532623,0.40915300546448086,0,1.029393323630905
Diego Hartfield,2006,4,2,2,0.5,0.0166270783847981,0.023752969121140142,0.6864608076009501,0.6505190311418685,0,0.6104513064133017,0.3547619047619048,0,0.9106997677119629
Diego Junqueira,2006,4,2,2,0.5,0.022435897435897436,0.016025641025641024,0.7692307692307693,0.6,0,0.5737179487179487,0.3993808049535604,0,0.93689331688354
Hugo Armando,2006,4,1,3,0.25,0.042704626334519574,0.028469750889679714,0.6690391459074733,0.6968085106382979,0,0.6334519572953736,0.32567049808429116,0,0.8884797083658816
Jan Hajek,2006,5,2,3,0.4,0.06451612903225806,0.0456989247311828,0.5349462365591398,0.678391959798995,0,0.5645161290322581,0.39577836411609496,0,0.908824391673996
Oscar Hernandez,2006,8,2,6,0.25,0.018461538461538463,0.026153846153846153,0.6507692307692308,0.6430260047281324,0,0.6092307692307692,0.3492822966507177,0,0.8938326489093169
Frantisek Cermak,2006,2,1,1,0.5,0.05,0.07142857142857142,0.5285714285714286,0.6351351351351351,0,0.55,0.3722627737226277,0,0.8272506082725062
Filippo Volandri,2006,52,29,23,0.5576923076923077,0.008620689655172414,0.02474972191323693,0.6979977753058955,0.6151394422310758,0,0.5870411568409344,0.41727748691099475,0,1.010457806688173
Albert Montanes,2006,27,9,18,0.3333333333333333,0.04499494438827098,0.052072800808897875,0.5803842264914054,0.6672473867595818,0,0.5738119312436805,0.3749375936095856,0,0.8797468092049351
Guillermo Garcia Lopez,2006,35,15,20,0.42857142857142855,0.05228302544440572,0.0439177413733008,0.6110142906936215,0.6691386195094124,0,0.5932380620425235,0.3811018131101813,0,0.9369161112365982
George Bastl,2006,12,4,8,0.3333333333333333,0.09896432681242807,0.04372842347525892,0.5822784810126582,0.7035573122529645,0,0.5926352128883774,0.3397190293742018,0,0.8339430410344105
Viktor Troicki,2006,2,1,1,0.5,0.0935672514619883,0.011695906432748537,0.6140350877192983,0.7047619047619048,0,0.6374269005847953,0.3735632183908046,0,1.0303114571746386
